REVIEW_ID,review_text,review_date
874783375_223049,Safe walk to this hotel from LAX Sometimes at LAX you can wait 30-50 minutes for hotel vans. This Hyatt is a nice 9 minute walk from terminal 2. And it’s a safe walk. The rooms are nice. The restaurant food is good but not great. The rooms have good amenities.,1/11/23
885639308_457118,"Convenient accommodations in Berkshires  Great staff, very friendly and helpful. My room was nicely appointed, clean and comfortable. The hotel was near to attractions in Great Barrington (just outside of town), which made it easy to pop into town, or access other area attractions.",4/10/23
926362188_21344913,"Excellent stay, modern hotel, near parks Excellent stay at this new modern hotel. Rooms are large and with all amenities of kitchen, dining table etc. very family friendly and saw lots of people going to Disney. Free shuttle to Disney and Universal parks. The free breakfast was amazing",11/17/23
895123098_102161,"Best Western is a great Inn in Reading Although work was being done to upgrade hallways and doors, it never interfered with our pleasant stay at this well run Best Western.  Breakfast is always well stocked and restocked promptly.  And if their breakfast isn't what your looking for, a short walk across the parking lot brings you to a great diner.  Spotless rooms, everything in working order and quiet nights sleep in very comfortable beds.  This continues to be our place to stay when in the Reading area.   Be sure to ask for any applicable discounts you might be eligible for.  Rates have risen.",6/14/23
868992903_817538,Great stay at a great hotel! Everything about this place is classy af. The room was huge and the quietest I’ve ever seen. Everyone that I interacted with was super nice. This morning I came down for the breakfast buffet and Eden took great care of me.  I think the chef was named Kadriye.  The food was nicely prepared and served in nice enameled cast irons.,11/19/22
914517101_12862190,"Good hotel. Not far from LAX. I stayed here on a 2 night stop in Los Angeles. Check in was efficient but no recognition of status. I had booked a superior room with airport view and it was a fantastic room. Great views of the runway action. The bar downstairs is supposedly open 5-10pm although watch for that because on Friday evening, the barman presented me with my check at 9.20pm and said he was closing the bar early. Not really an acceptable customer experience.",9/2/23
877691819_111490,"Quirky, comfy & really great location  Loved the quirky feel to this hotel which is really conveniently located in the Loop area. The rooms were clean & comfy, if a little small but I always expect that from a city hotel like this. The staff were really helpful & friendly, happy to get things like extra towels when we needed them. They were also knowledgeable about the local area & happy to recommend places to visit, restaurants etc. We have been looking at where other Staypineapple hotels are located as will definitely consider staying here again!",2/6/23
916534944_224383,"Newly renovated ! This hotel is in the process of being renovated - the rooms are like new - the staff is friendly, the complimentary breakfast was a good one . The location is right off of I88- and the pool area is amazing ! Volleyball , hot tub , an enclosed kiddie pool with a frog slide and jets !",9/14/23
925407135_19901710,"Nice Hotel- Area is so-so Nice location across busy roadway to the beach.  No fault of the hotel but the homeless and lost souls that wander in the area, and sometimes into the lobby- could be cause for concern for young women or families.  Restaurant staff was very nice but service was slow (real slow) and food was ridiculously overpriced. Valet parking at $48 a night and a $43 resort fee almost has you at $100 bucks before paying for the room.  Hilton needs to buy the property next door and knock down that outdated complex so that you can at least have sunshine at the pool area in the afternoon (building actually cuts out sun from pool deck the entire afternoon.  Pool was COLD- could not believe it was not heated especially after some cool nights and considering it does not get any solar warming once building next door blocks the sun.  Rooms were very nice and housekeeping staff did a great job.  Front desk staff also very helpful.  As goes Fort Lauderdale- so to will the Hotel Maren, so let's hope the city cleans up and stays tough on crime.",11/10/23
925758407_84078,"Great Stay at Hyatt at Capital Hill I travel to DC frequently for work and this hotel always exceeds my expectations.  The rooms are clean, quiet, and the pool/gym is a nice get away at the end of the day.  The customer service at this hotel is some of the best I have ever received. Unique at the front desk always goes above and beyond to make sure this feels like a home away from home.",11/13/23
864823276_10527088,"Hotel stay in Edmonton The rooms are reasonably priced, clean and close to work. The staff service is great. The location of the hotel is situated near the end of Sherwood Drive and the Yellow Head making it easy to find. Lots of shopping close by.",10/17/22
